#observation description
#name
PostProcessSpectrum

#type
spectroscopy

#filter transmission function
none

#wavelength (micron) flux (W m-2 mu-1)   error
2.900000e-01	1.000000e+02	1.000000e+00
3.073913e-01	1.000000e+02	1.000000e+00
3.247826e-01	1.000000e+02	1.000000e+00
3.421739e-01	1.000000e+02	1.000000e+00
3.595652e-01	1.000000e+02	1.000000e+00
3.769565e-01	1.000000e+02	1.000000e+00
3.943478e-01	1.000000e+02	1.000000e+00
4.117391e-01	1.000000e+02	1.000000e+00
4.291304e-01	1.000000e+02	1.000000e+00
4.465217e-01	1.000000e+02	1.000000e+00
4.639130e-01	1.000000e+02	1.000000e+00
4.813043e-01	1.000000e+02	1.000000e+00
4.986957e-01	1.000000e+02	1.000000e+00
5.160870e-01	1.000000e+02	1.000000e+00
5.334783e-01	1.000000e+02	1.000000e+00
5.508696e-01	1.000000e+02	1.000000e+00
5.682609e-01	1.000000e+02	1.000000e+00
5.856522e-01	1.000000e+02	1.000000e+00
6.030435e-01	1.000000e+02	1.000000e+00
6.204348e-01	1.000000e+02	1.000000e+00
6.378261e-01	1.000000e+02	1.000000e+00
6.552174e-01	1.000000e+02	1.000000e+00
6.726087e-01	1.000000e+02	1.000000e+00
6.900000e-01	1.000000e+02	1.000000e+00
7.073913e-01	1.000000e+02	1.000000e+00
7.247826e-01	1.000000e+02	1.000000e+00
7.421739e-01	1.000000e+02	1.000000e+00
7.595652e-01	1.000000e+02	1.000000e+00
7.769565e-01	1.000000e+02	1.000000e+00
7.943478e-01	1.000000e+02	1.000000e+00
8.117391e-01	1.000000e+02	1.000000e+00
8.291304e-01	1.000000e+02	1.000000e+00
8.465217e-01	1.000000e+02	1.000000e+00
8.639130e-01	1.000000e+02	1.000000e+00
8.813043e-01	1.000000e+02	1.000000e+00
8.986957e-01	1.000000e+02	1.000000e+00
9.160870e-01	1.000000e+02	1.000000e+00
9.334783e-01	1.000000e+02	1.000000e+00
9.508696e-01	1.000000e+02	1.000000e+00
9.682609e-01	1.000000e+02	1.000000e+00
9.856522e-01	1.000000e+02	1.000000e+00
1.003043e+00	1.000000e+02	1.000000e+00
1.020435e+00	1.000000e+02	1.000000e+00
1.037826e+00	1.000000e+02	1.000000e+00
1.055217e+00	1.000000e+02	1.000000e+00
1.072609e+00	1.000000e+02	1.000000e+00
1.090000e+00	1.000000e+02	1.000000e+00
1.107391e+00	1.000000e+02	1.000000e+00
1.124783e+00	1.000000e+02	1.000000e+00
1.142174e+00	1.000000e+02	1.000000e+00
1.159565e+00	1.000000e+02	1.000000e+00
1.176957e+00	1.000000e+02	1.000000e+00
1.194348e+00	1.000000e+02	1.000000e+00
1.211739e+00	1.000000e+02	1.000000e+00
1.229130e+00	1.000000e+02	1.000000e+00
1.246522e+00	1.000000e+02	1.000000e+00
1.263913e+00	1.000000e+02	1.000000e+00
1.281304e+00	1.000000e+02	1.000000e+00
1.298696e+00	1.000000e+02	1.000000e+00
1.316087e+00	1.000000e+02	1.000000e+00
1.333478e+00	1.000000e+02	1.000000e+00
1.350870e+00	1.000000e+02	1.000000e+00
1.368261e+00	1.000000e+02	1.000000e+00
1.385652e+00	1.000000e+02	1.000000e+00
1.403043e+00	1.000000e+02	1.000000e+00
1.420435e+00	1.000000e+02	1.000000e+00
1.437826e+00	1.000000e+02	1.000000e+00
1.455217e+00	1.000000e+02	1.000000e+00
1.472609e+00	1.000000e+02	1.000000e+00
1.490000e+00	1.000000e+02	1.000000e+00
1.507391e+00	1.000000e+02	1.000000e+00
1.524783e+00	1.000000e+02	1.000000e+00
1.542174e+00	1.000000e+02	1.000000e+00
1.559565e+00	1.000000e+02	1.000000e+00
1.576957e+00	1.000000e+02	1.000000e+00
1.594348e+00	1.000000e+02	1.000000e+00
1.611739e+00	1.000000e+02	1.000000e+00
1.629130e+00	1.000000e+02	1.000000e+00
1.646522e+00	1.000000e+02	1.000000e+00
1.663913e+00	1.000000e+02	1.000000e+00
1.681304e+00	1.000000e+02	1.000000e+00
1.698696e+00	1.000000e+02	1.000000e+00
1.716087e+00	1.000000e+02	1.000000e+00
1.733478e+00	1.000000e+02	1.000000e+00
1.750870e+00	1.000000e+02	1.000000e+00
1.768261e+00	1.000000e+02	1.000000e+00
1.785652e+00	1.000000e+02	1.000000e+00
1.803043e+00	1.000000e+02	1.000000e+00
1.820435e+00	1.000000e+02	1.000000e+00
1.837826e+00	1.000000e+02	1.000000e+00
1.855217e+00	1.000000e+02	1.000000e+00
1.872609e+00	1.000000e+02	1.000000e+00
1.890000e+00	1.000000e+02	1.000000e+00
1.907391e+00	1.000000e+02	1.000000e+00
1.924783e+00	1.000000e+02	1.000000e+00
1.942174e+00	1.000000e+02	1.000000e+00
1.959565e+00	1.000000e+02	1.000000e+00
1.976957e+00	1.000000e+02	1.000000e+00
1.994348e+00	1.000000e+02	1.000000e+00
2.011739e+00	1.000000e+02	1.000000e+00
2.029130e+00	1.000000e+02	1.000000e+00
2.046522e+00	1.000000e+02	1.000000e+00
2.063913e+00	1.000000e+02	1.000000e+00
2.081304e+00	1.000000e+02	1.000000e+00
2.098696e+00	1.000000e+02	1.000000e+00
2.116087e+00	1.000000e+02	1.000000e+00
2.133478e+00	1.000000e+02	1.000000e+00
2.150870e+00	1.000000e+02	1.000000e+00
2.168261e+00	1.000000e+02	1.000000e+00
2.185652e+00	1.000000e+02	1.000000e+00
2.203043e+00	1.000000e+02	1.000000e+00
2.220435e+00	1.000000e+02	1.000000e+00
2.237826e+00	1.000000e+02	1.000000e+00
2.255217e+00	1.000000e+02	1.000000e+00
2.272609e+00	1.000000e+02	1.000000e+00
2.290000e+00	1.000000e+02	1.000000e+00
2.307391e+00	1.000000e+02	1.000000e+00
2.324783e+00	1.000000e+02	1.000000e+00
2.342174e+00	1.000000e+02	1.000000e+00
2.359565e+00	1.000000e+02	1.000000e+00
2.376957e+00	1.000000e+02	1.000000e+00
2.394348e+00	1.000000e+02	1.000000e+00
2.411739e+00	1.000000e+02	1.000000e+00
2.429130e+00	1.000000e+02	1.000000e+00
2.446522e+00	1.000000e+02	1.000000e+00
2.463913e+00	1.000000e+02	1.000000e+00
2.481304e+00	1.000000e+02	1.000000e+00
2.498696e+00	1.000000e+02	1.000000e+00
2.516087e+00	1.000000e+02	1.000000e+00
2.533478e+00	1.000000e+02	1.000000e+00
2.550870e+00	1.000000e+02	1.000000e+00
2.568261e+00	1.000000e+02	1.000000e+00
2.585652e+00	1.000000e+02	1.000000e+00
2.603043e+00	1.000000e+02	1.000000e+00
2.620435e+00	1.000000e+02	1.000000e+00
2.637826e+00	1.000000e+02	1.000000e+00
2.655217e+00	1.000000e+02	1.000000e+00
2.672609e+00	1.000000e+02	1.000000e+00
2.690000e+00	1.000000e+02	1.000000e+00
2.707391e+00	1.000000e+02	1.000000e+00
2.724783e+00	1.000000e+02	1.000000e+00
2.742174e+00	1.000000e+02	1.000000e+00
2.759565e+00	1.000000e+02	1.000000e+00
2.776957e+00	1.000000e+02	1.000000e+00
2.794348e+00	1.000000e+02	1.000000e+00
2.811739e+00	1.000000e+02	1.000000e+00
2.829130e+00	1.000000e+02	1.000000e+00
2.846522e+00	1.000000e+02	1.000000e+00
2.863913e+00	1.000000e+02	1.000000e+00
2.881304e+00	1.000000e+02	1.000000e+00
2.898696e+00	1.000000e+02	1.000000e+00
2.916087e+00	1.000000e+02	1.000000e+00
2.933478e+00	1.000000e+02	1.000000e+00
2.950870e+00	1.000000e+02	1.000000e+00
2.968261e+00	1.000000e+02	1.000000e+00
2.985652e+00	1.000000e+02	1.000000e+00
3.003043e+00	1.000000e+02	1.000000e+00
3.020435e+00	1.000000e+02	1.000000e+00
3.037826e+00	1.000000e+02	1.000000e+00
3.055217e+00	1.000000e+02	1.000000e+00
3.072609e+00	1.000000e+02	1.000000e+00
3.090000e+00	1.000000e+02	1.000000e+00
3.107391e+00	1.000000e+02	1.000000e+00
3.124783e+00	1.000000e+02	1.000000e+00
3.142174e+00	1.000000e+02	1.000000e+00
3.159565e+00	1.000000e+02	1.000000e+00
3.176957e+00	1.000000e+02	1.000000e+00
3.194348e+00	1.000000e+02	1.000000e+00
3.211739e+00	1.000000e+02	1.000000e+00
3.229130e+00	1.000000e+02	1.000000e+00
3.246522e+00	1.000000e+02	1.000000e+00
3.263913e+00	1.000000e+02	1.000000e+00
3.281304e+00	1.000000e+02	1.000000e+00
3.298696e+00	1.000000e+02	1.000000e+00
3.316087e+00	1.000000e+02	1.000000e+00
3.333478e+00	1.000000e+02	1.000000e+00
3.350870e+00	1.000000e+02	1.000000e+00
3.368261e+00	1.000000e+02	1.000000e+00
3.385652e+00	1.000000e+02	1.000000e+00
3.403043e+00	1.000000e+02	1.000000e+00
3.420435e+00	1.000000e+02	1.000000e+00
3.437826e+00	1.000000e+02	1.000000e+00
3.455217e+00	1.000000e+02	1.000000e+00
3.472609e+00	1.000000e+02	1.000000e+00
3.490000e+00	1.000000e+02	1.000000e+00
3.507391e+00	1.000000e+02	1.000000e+00
3.524783e+00	1.000000e+02	1.000000e+00
3.542174e+00	1.000000e+02	1.000000e+00
3.559565e+00	1.000000e+02	1.000000e+00
3.576957e+00	1.000000e+02	1.000000e+00
3.594348e+00	1.000000e+02	1.000000e+00
3.611739e+00	1.000000e+02	1.000000e+00
3.629130e+00	1.000000e+02	1.000000e+00
3.646522e+00	1.000000e+02	1.000000e+00
3.663913e+00	1.000000e+02	1.000000e+00
3.681304e+00	1.000000e+02	1.000000e+00
3.698696e+00	1.000000e+02	1.000000e+00
3.716087e+00	1.000000e+02	1.000000e+00
3.733478e+00	1.000000e+02	1.000000e+00
3.750870e+00	1.000000e+02	1.000000e+00
3.768261e+00	1.000000e+02	1.000000e+00
3.785652e+00	1.000000e+02	1.000000e+00
3.803043e+00	1.000000e+02	1.000000e+00
3.820435e+00	1.000000e+02	1.000000e+00
3.837826e+00	1.000000e+02	1.000000e+00
3.855217e+00	1.000000e+02	1.000000e+00
3.872609e+00	1.000000e+02	1.000000e+00
3.890000e+00	1.000000e+02	1.000000e+00
3.907391e+00	1.000000e+02	1.000000e+00
3.924783e+00	1.000000e+02	1.000000e+00
3.942174e+00	1.000000e+02	1.000000e+00
3.959565e+00	1.000000e+02	1.000000e+00
3.976957e+00	1.000000e+02	1.000000e+00
3.994348e+00	1.000000e+02	1.000000e+00
4.011739e+00	1.000000e+02	1.000000e+00
4.029130e+00	1.000000e+02	1.000000e+00
4.046522e+00	1.000000e+02	1.000000e+00
4.063913e+00	1.000000e+02	1.000000e+00
4.081304e+00	1.000000e+02	1.000000e+00
4.098696e+00	1.000000e+02	1.000000e+00
4.116087e+00	1.000000e+02	1.000000e+00
4.133478e+00	1.000000e+02	1.000000e+00
4.150870e+00	1.000000e+02	1.000000e+00
4.168261e+00	1.000000e+02	1.000000e+00
4.185652e+00	1.000000e+02	1.000000e+00
4.203043e+00	1.000000e+02	1.000000e+00
4.220435e+00	1.000000e+02	1.000000e+00
4.237826e+00	1.000000e+02	1.000000e+00
4.255217e+00	1.000000e+02	1.000000e+00
4.272609e+00	1.000000e+02	1.000000e+00
4.290000e+00	1.000000e+02	1.000000e+00
4.307391e+00	1.000000e+02	1.000000e+00
4.324783e+00	1.000000e+02	1.000000e+00
4.342174e+00	1.000000e+02	1.000000e+00
4.359565e+00	1.000000e+02	1.000000e+00
4.376957e+00	1.000000e+02	1.000000e+00
4.394348e+00	1.000000e+02	1.000000e+00
4.411739e+00	1.000000e+02	1.000000e+00
4.429130e+00	1.000000e+02	1.000000e+00
4.446522e+00	1.000000e+02	1.000000e+00
4.463913e+00	1.000000e+02	1.000000e+00
4.481304e+00	1.000000e+02	1.000000e+00
4.498696e+00	1.000000e+02	1.000000e+00
4.516087e+00	1.000000e+02	1.000000e+00
4.533478e+00	1.000000e+02	1.000000e+00
4.550870e+00	1.000000e+02	1.000000e+00
4.568261e+00	1.000000e+02	1.000000e+00
4.585652e+00	1.000000e+02	1.000000e+00
4.603043e+00	1.000000e+02	1.000000e+00
4.620435e+00	1.000000e+02	1.000000e+00
4.637826e+00	1.000000e+02	1.000000e+00
4.655217e+00	1.000000e+02	1.000000e+00
4.672609e+00	1.000000e+02	1.000000e+00
4.690000e+00	1.000000e+02	1.000000e+00
4.707391e+00	1.000000e+02	1.000000e+00
4.724783e+00	1.000000e+02	1.000000e+00
4.742174e+00	1.000000e+02	1.000000e+00
4.759565e+00	1.000000e+02	1.000000e+00
4.776957e+00	1.000000e+02	1.000000e+00
4.794348e+00	1.000000e+02	1.000000e+00
4.811739e+00	1.000000e+02	1.000000e+00
4.829130e+00	1.000000e+02	1.000000e+00
4.846522e+00	1.000000e+02	1.000000e+00
4.863913e+00	1.000000e+02	1.000000e+00
4.881304e+00	1.000000e+02	1.000000e+00
4.898696e+00	1.000000e+02	1.000000e+00
4.916087e+00	1.000000e+02	1.000000e+00
4.933478e+00	1.000000e+02	1.000000e+00
4.950870e+00	1.000000e+02	1.000000e+00
4.968261e+00	1.000000e+02	1.000000e+00
4.985652e+00	1.000000e+02	1.000000e+00
5.003043e+00	1.000000e+02	1.000000e+00
5.020435e+00	1.000000e+02	1.000000e+00
5.037826e+00	1.000000e+02	1.000000e+00
5.055217e+00	1.000000e+02	1.000000e+00
5.072609e+00	1.000000e+02	1.000000e+00
5.090000e+00	1.000000e+02	1.000000e+00
5.107391e+00	1.000000e+02	1.000000e+00
5.124783e+00	1.000000e+02	1.000000e+00
5.142174e+00	1.000000e+02	1.000000e+00
5.159565e+00	1.000000e+02	1.000000e+00
5.176957e+00	1.000000e+02	1.000000e+00
5.194348e+00	1.000000e+02	1.000000e+00
5.211739e+00	1.000000e+02	1.000000e+00
5.229130e+00	1.000000e+02	1.000000e+00
5.246522e+00	1.000000e+02	1.000000e+00
5.263913e+00	1.000000e+02	1.000000e+00
5.281304e+00	1.000000e+02	1.000000e+00
5.298696e+00	1.000000e+02	1.000000e+00
5.316087e+00	1.000000e+02	1.000000e+00
5.333478e+00	1.000000e+02	1.000000e+00
5.350870e+00	1.000000e+02	1.000000e+00
5.368261e+00	1.000000e+02	1.000000e+00
5.385652e+00	1.000000e+02	1.000000e+00
5.403043e+00	1.000000e+02	1.000000e+00
5.420435e+00	1.000000e+02	1.000000e+00
5.437826e+00	1.000000e+02	1.000000e+00
5.455217e+00	1.000000e+02	1.000000e+00
5.472609e+00	1.000000e+02	1.000000e+00
5.490000e+00	1.000000e+02	1.000000e+00
